ano,sigla_uf,rede,escolaridade,numero_docentes,prop_docentes_rais,rem_bruta_rais_1_quartil,rem_bruta_rais_mediana,rem_bruta_rais_media,rem_bruta_rais_3_quartil,rem_bruta_rais_desvio_padrao,carga_horaria_media_semanal,rem_media_40_horas_semanais
2015,MS,publica,sem superior,2370,93.03797,1168.859,1666.107,1851.155,2205.716,905.2424,26.30996,2814.379
2015,MT,publica,sem superior,3551,86.65165,966.52,1234.52,1420.247,1675.0,785.8991,32.50236,1747.869
2015,AL,publica,sem superior,11778,56.41875,1188.62,1584.15,1727.462,2159.56,771.0169,32.02707,2157.503
2015,BA,publica,sem superior,50131,73.87046,1215.605,1666.5,1989.99,2471.53,1155.725,33.48284,2377.326
2015,CE,publica,sem superior,21753,82.41162,940.967,1140.84,1347.65,1667.19,669.9172,30.55612,1764.164
2015,MA,publica,sem superior,47264,49.6107,1090.0,1455.89,1663.825,2017.64,865.1002,33.12168,2009.349
2015,PB,publica,sem superior,11325,82.96689,909.66,1403.91,1490.998,1886.7,667.5435,35.7678,1667.419
2015,PE,publica,sem superior,20350,80.73219,1174.79,1582.35,1721.724,2078.52,854.7717,35.41038,1944.881
2015,PI,publica,sem superior,12027,65.17003,1098.179,1778.25,1922.55,2590.0,951.4149,35.66291,2156.358
2015,RN,publica,sem superior,5909,72.55035,1022.078,1934.81,1947.886,2537.55,966.3733,34.31216,2270.782
2015,SE,publica,sem superior,3014,80.5574,1884.4,2730.72,2780.688,3506.26,1212.025,38.1532,2915.286
2015,AC,publica,sem superior,3961,67.15476,1022.71,1416.44,1713.924,2097.13,1133.084,34.29431,1999.076
2015,AM,publica,sem superior,11110,61.0351,1079.75,1316.38,1461.86,1664.99,639.9705,29.31541,1994.665
2015,AP,publica,sem superior,3268,72.06242,2342.89,3389.83,3449.832,4286.08,1506.528,38.71836,3564.027
2015,PA,publica,sem superior,28886,84.605,1450.73,2047.25,2250.688,2743.35,1121.354,33.3449,2699.889
2015,RO,publica,sem superior,1766,94.96036,1613.58,2236.99,2271.757,2844.09,954.6363,35.20861,2580.911
2015,RR,publica,sem superior,2567,91.8582,1632.71,1901.35,2259.372,2875.54,853.7965,34.45638,2622.878
2015,TO,publica,sem superior,3601,87.97556,1438.2,1868.65,1910.37,2137.5,763.5964,35.83669,2132.307
2015,ES,publica,sem superior,2633,91.83441,1286.93,1773.43,1937.676,2281.76,1034.606,28.22446,2746.095
2015,MG,publica,sem superior,26115,95.10626,1149.43,1459.43,1585.422,1867.74,740.9378,28.17578,2250.758
2015,RJ,publica,sem superior,24649,95.11542,1422.73,2023.06,2361.813,2895.13,1305.64,29.60791,3190.788
2015,SP,publica,sem superior,32514,95.06674,1806.76,2270.85,2536.38,2963.32,1216.925,33.70884,3009.75
2015,PR,publica,sem superior,11656,88.55525,1291.78,1901.72,1889.898,2271.69,787.3892,30.77917,2456.074
2015,RS,publica,sem superior,15406,93.44411,1468.66,1973.52,2153.011,2593.31,987.0787,28.42256,3030.003
2015,SC,publica,sem superior,14338,95.00628,1326.53,1850.83,1944.072,2523.5,820.7121,29.63751,2623.799
2016,DF,publica,sem superior,853,97.1864,3809.82,5212.3,5436.269,6655.32,1828.186,34.59673,6285.298
2016,GO,publica,sem superior,6475,89.88417,1292.86,1659.04,2117.762,2490.51,1301.254,38.09963,2223.394
2016,MS,publica,sem superior,2414,92.3778,1325.905,1903.545,2086.922,2461.79,1034.438,24.44398,3415.028
2016,MT,publica,sem superior,3050,90.52459,1044.3,1246.59,1559.463,1887.37,877.1702,32.68794,1908.303
2016,AL,publica,sem superior,10532,58.6973,1198.0,1673.43,1813.371,2297.5,808.4999,31.87874,2275.336
2016,BA,publica,sem superior,46374,75.92617,1328.29,1867.47,2248.856,2766.64,1476.421,34.5823,2601.164
2016,CE,publica,sem superior,20283,81.62501,1046.03,1289.67,1516.649,1869.1,771.0497,29.21052,2076.853
2016,MA,publica,sem superior,45573,46.047,1173.65,1621.75,1863.742,2267.34,1014.842,32.79711,2273.057
2016,PB,publica,sem superior,9793,79.9857,999.16,1486.899,1632.428,2095.83,764.5622,35.96439,1815.604
2016,PE,publica,sem superior,18972,78.51044,1273.33,1697.78,1892.55,2328.66,957.2899,35.1111,2156.071
2016,PI,publica,sem superior,12214,60.52071,1164.89,1754.13,2070.751,2821.6,1079.929,36.06112,2296.935
2016,RN,publica,sem superior,5616,76.65598,1176.41,2191.06,2147.095,2734.25,1150.027,33.65639,2551.783
2016,SE,publica,sem superior,2679,85.8156,1924.1,2875.64,2928.985,3749.5,1352.473,38.11769,3073.622
2016,AC,publica,sem superior,3765,72.16467,1100.0,1283.26,1607.674,1968.22,876.6209,34.29987,1874.845
2016,AM,publica,sem superior,10596,63.34466,1154.07,1391.63,1589.953,1765.175,748.9446,30.91421,2057.245
2016,AP,publica,sem superior,3268,79.98776,2149.13,2740.73,2915.437,3420.57,1392.937,40.17971,2902.397
2016,PA,publica,sem superior,25532,79.39057,1560.19,2200.89,2435.639,2979.49,1196.908,33.86774,2876.647
2016,RO,publica,sem superior,1403,95.29579,1776.45,2528.68,2435.068,2899.53,1032.217,35.80492,2720.372
2016,RR,publica,sem superior,2558,93.70602,1816.6,2218.08,2492.854,3137.25,934.1108,34.47112,2892.686
2016,TO,publica,sem superior,3432,88.37413,1487.29,1948.57,2064.28,2416.54,813.5348,35.50172,2325.836
2016,ES,publica,sem superior,2012,95.02982,1437.58,1952.618,2142.012,2473.767,1114.072,27.45136,3121.175
2016,MG,publica,sem superior,25004,95.19277,1303.64,1674.898,1822.601,2162.72,827.2874,27.5844,2642.944
2016,RJ,publica,sem superior,24705,94.17122,1568.89,2293.25,2705.743,3344.09,1575.289,30.15433,3589.193
2016,SP,publica,sem superior,29838,94.90582,1859.055,2380.06,2661.5,3137.38,1285.743,33.9074,3139.728
2016,PR,publica,sem superior,11811,87.39311,1431.436,2128.86,2131.232,2555.77,960.1712,31.39002,2715.808
2016,RS,publica,sem superior,14495,93.03208,1591.9,2149.85,2324.162,2783.89,1036.79,28.54176,3257.209
2016,SC,publica,sem superior,11630,94.78074,1399.76,1962.133,2073.401,2620.992,908.7533,29.92025,2771.903
2017,DF,publica,sem superior,827,98.91173,5061.8,5514.41,5878.985,6421.97,1589.282,33.41098,7038.386
2017,GO,publica,sem superior,6436,92.16905,1489.692,1982.73,2354.511,2656.69,1398.452,37.57015,2506.789
2017,MS,publica,sem superior,2596,93.95223,1416.725,2069.25,2245.561,2708.736,1110.87,24.21547,3709.301
2017,MT,publica,sem superior,2954,87.00068,1149.39,1454.9,1725.193,2042.51,944.4604,32.51344,2122.438
2017,AL,publica,sem superior,9937,58.10607,1219.035,1740.39,1895.493,2413.27,867.3382,30.19363,2511.117
2017,BA,publica,sem superior,44913,75.31672,1371.34,1970.07,2398.061,2959.11,1617.651,34.19519,2805.144
2017,CE,publica,sem superior,19116,82.76313,1142.577,1396.52,1660.106,2028.69,862.8129,27.62712,2403.589
2017,MA,publica,sem superior,44020,46.76511,1335.55,1894.67,2080.513,2506.0,1042.665,31.24467,2663.51
2017,PB,publica,sem superior,10296,77.57382,1143.66,1637.03,1785.161,2254.69,820.4765,35.76509,1996.54
2017,PE,publica,sem superior,18657,82.53203,1282.18,1759.67,1996.051,2472.22,1028.195,35.4446,2252.587
2017,PI,publica,sem superior,13078,56.64475,1213.24,1834.18,2186.723,2992.09,1160.939,34.50802,2534.741
2017,RN,publica,sem superior,5004,76.27898,1419.6,2405.46,2348.246,2999.91,1041.44,32.53682,2886.878
2017,SE,publica,sem superior,2742,88.58497,1833.44,2951.64,3063.221,3978.43,1513.475,37.47872,3269.292
2017,AC,publica,sem superior,4926,59.1149,1159.36,1606.589,1763.397,2153.64,868.7155,32.84724,2147.391
2017,AM,publica,sem superior,10507,70.92415,1333.33,1594.78,1695.213,1858.78,639.2206,29.53073,2296.202
2017,AP,publica,sem superior,2865,81.53578,1324.94,2118.29,2428.674,3078.69,1533.607,40.40805,2404.148
2017,PA,publica,sem superior,23411,83.67434,1626.33,2339.9,2610.762,3275.78,1274.683,31.73184,3291.031
2017,RO,publica,sem superior,1208,95.94371,1933.62,2537.61,2561.819,3013.679,957.3654,35.37169,2897.028
2017,RR,publica,sem superior,2288,96.28497,2365.44,3059.5,3099.619,3502.2,1142.986,33.25263,3728.57
2017,TO,publica,sem superior,3573,89.75651,1578.96,2281.108,2272.752,2666.3,903.0743,36.52684,2488.856
2017,ES,publica,sem superior,1875,89.76,1573.51,2014.02,2256.164,2631.55,1137.43,26.52413,3402.432
2017,MG,publica,sem superior,23287,95.81311,1409.52,1818.31,1979.8,2354.85,882.9809,27.36512,2893.903
2017,RJ,publica,sem superior,23985,93.46258,1606.405,2460.99,2982.914,3824.0,1824.588,30.54015,3906.875
2017,SP,publica,sem superior,27403,94.46776,2053.66,2549.94,2870.584,3337.44,1336.889,33.51142,3426.395
2017,PR,publica,sem superior,9738,86.16759,1501.94,2261.36,2248.217,2683.96,1012.103,31.2845,2874.544
2017,RS,publica,sem superior,14106,92.35786,1699.81,2264.51,2451.964,2930.05,1083.567,28.49806,3441.587
2017,SC,publica,sem superior,10596,92.87467,1428.53,1989.99,2157.597,2696.66,1008.877,29.49491,2926.06
2014,DF,estadual,superior,20600,97.79126,4147.36,6459.51,6353.013,8361.01,2358.576,35.64928,7128.35
2014,GO,estadual,superior,17411,99.81621,1937.2,3543.87,3345.765,4518.39,1425.57,37.19813,3597.777
2014,MS,estadual,superior,11881,96.40603,1904.3,2519.22,2702.153,3326.53,1148.421,20.92968,5164.251
2014,MT,estadual,superior,16840,98.18884,1141.167,2032.791,2048.644,2730.8,1073.683,39.9995,2048.669
2014,AL,estadual,superior,5227,52.89841,1392.12,1492.73,1946.131,2244.415,879.6854,25.84647,3011.832
2014,BA,estadual,superior,31187,86.81823,2286.53,4191.02,3993.359,5473.93,1918.783,33.63412,4749.177
2014,CE,estadual,superior,17163,71.10645,1052.099,1634.24,2037.973,2674.94,1249.197,28.98273,2812.673
2014,MA,estadual,superior,17043,95.86927,2297.65,2558.26,2776.413,3328.66,1212.396,24.00206,4626.957
2014,PB,estadual,superior,13154,93.69013,890.66,1713.81,1663.499,2149.05,703.2536,30.02317,2216.287
2014,PE,estadual,superior,22310,98.59704,1327.81,1912.575,2292.895,2878.66,1084.333,35.6588,2572.038
2014,PI,estadual,superior,10961,92.7014,1225.71,2294.9,2039.415,2726.06,860.7099,32.98536,2473.116
2014,RN,estadual,superior,8716,86.55346,2024.43,2279.07,2398.63,2676.65,527.4074,40.0,2398.63
2014,SE,estadual,superior,6064,99.80211,3305.52,3673.0,3914.266,4289.755,933.7845,39.92471,3921.648
2014,AC,estadual,superior,5483,91.48276,2106.228,2641.38,2783.713,3225.51,957.0266,27.86449,3996.073
2014,AM,estadual,superior,14733,94.92975,1813.116,2140.614,2486.091,3094.017,989.1267,30.00252,3314.51
2014,AP,estadual,superior,6068,81.0646,3416.27,4459.81,4839.31,5670.54,1705.763,39.97556,4842.27
2014,PA,estadual,superior,15812,99.48141,4064.8,5233.29,5190.821,6254.7,1664.216,20.39427,10180.94
2014,RO,estadual,superior,7756,98.63332,1988.63,2302.38,2236.057,2491.01,425.5619,38.07152,2349.322
2014,RR,estadual,superior,2863,97.1708,2318.93,3502.3,3668.971,4268.15,1426.375,28.20459,5203.367
2014,TO,estadual,superior,6907,99.56566,2929.2,3444.34,3286.543,3756.36,766.8224,39.99309,3287.111
2014,ES,estadual,superior,14122,99.31313,1779.65,2169.2,2200.196,2545.46,798.6067,35.40026,2486.079
2014,MG,estadual,superior,93880,98.58117,1559.06,1929.75,2189.613,2751.12,1035.024,24.28344,3606.76
2014,RJ,estadual,superior,43326,97.35494,,,,,,,
2014,SP,estadual,superior,158228,99.55823,1857.26,2458.621,2683.548,3331.28,1238.16,33.07801,3245.115
2014,PR,estadual,superior,51336,99.7156,2116.62,2726.895,3163.321,3844.75,1694.815,27.18331,4654.798
2014,RS,estadual,superior,44908,99.48562,1597.835,2011.7,2176.583,2487.93,927.3384,27.61884,3152.316
2014,SC,estadual,superior,20313,99.6357,1706.33,2616.8,2684.246,3474.4,1225.936,26.01446,4127.314
2015,DF,estadual,superior,20968,97.99218,5044.06,6815.2,6911.065,8944.19,2373.334,36.09373,7659.019
2015,GO,estadual,superior,16199,99.72221,1962.66,3970.92,3696.118,5033.49,1594.471,39.21124,3770.469
2015,MS,estadual,superior,11577,96.90766,2246.619,2928.17,3160.284,3840.97,1328.318,20.95737,6031.834
2015,MT,estadual,superior,21204,97.96265,1292.879,2512.8,2541.141,3424.69,1433.675,39.99875,2541.22
2015,AL,estadual,superior,5492,77.11216,1387.04,1506.63,1735.399,1914.72,908.6731,29.19172,2377.934
2015,BA,estadual,superior,31492,87.77467,2386.44,4667.53,4486.214,6273.23,2307.054,33.82174,5305.716
2015,CE,estadual,superior,17272,90.70171,1085.419,1683.598,2073.038,2809.4,1256.451,30.24303,2741.838
2015,MA,estadual,superior,17106,97.42196,2459.92,2935.56,3183.381,3833.78,1498.128,24.00889,5303.671
2015,PB,estadual,superior,12987,94.05559,938.0,1778.26,1736.138,2277.21,756.8688,30.0183,2313.439
2015,PE,estadual,superior,20892,98.70285,1439.715,2055.24,2462.481,3156.965,1202.294,35.88845,2744.594
2015,PI,estadual,superior,10513,92.23818,1445.455,2707.83,2337.839,3044.36,918.6119,32.98489,2835.043
2015,RN,estadual,superior,8143,89.59843,2271.625,2542.79,2683.77,3028.38,599.9794,40.0,2683.77
2015,SE,estadual,superior,6136,99.85332,3149.69,3441.625,3647.644,3911.11,835.4138,39.93141,3653.91
2015,AC,estadual,superior,5417,91.96972,2122.66,2602.34,2886.107,3327.31,1191.819,27.94131,4131.67
2015,AM,estadual,superior,15412,95.52946,1711.24,2083.02,2423.033,3237.88,908.0217,30.00316,3230.37
2015,AP,estadual,superior,6532,61.9259,4300.21,5334.68,5678.982,6543.17,1861.696,39.97716,5682.227
2015,PA,estadual,superior,16500,99.04848,4218.12,5359.63,5296.899,6125.98,1615.331,20.46498,10353.1
2015,RO,estadual,superior,7372,98.60282,2117.8,2443.55,2400.108,2632.57,564.8398,38.25217,2509.775
2015,RR,estadual,superior,2843,97.22125,2621.81,3685.81,3927.312,4627.64,1517.08,28.94973,5426.389
2015,TO,estadual,superior,6655,98.18182,3432.32,3719.56,3701.887,4092.835,805.6916,39.99796,3702.077
2015,ES,estadual,superior,13333,99.42999,1808.451,2147.24,2254.956,2668.53,823.8595,35.05775,2572.848
2015,MG,estadual,superior,93312,98.84474,1494.22,1823.425,2109.039,2614.7,1044.855,24.29013,3473.08
2015,RJ,estadual,superior,40151,97.36993,1677.075,2090.295,2417.894,2704.56,1228.586,38.22993,2529.844
2015,SP,estadual,superior,149032,99.56251,1942.17,2566.42,2848.703,3517.06,1394.236,32.2364,3534.766
2015,PR,estadual,superior,50928,99.73099,2235.885,2930.995,3381.432,4114.45,1806.926,22.17167,6100.454
2015,RS,estadual,superior,44623,99.57645,1798.42,2301.335,2501.415,2882.995,1086.952,29.91556,3344.634
2015,SC,estadual,superior,19715,99.73624,1878.76,2876.82,2869.996,3638.32,1246.244,24.51217,4683.382
2016,DF,estadual,superior,20630,96.82986,4898.79,6664.46,6901.132,9020.11,2404.388,35.97304,7673.672
2016,GO,estadual,superior,16645,99.27906,1959.54,4141.91,3824.712,5410.26,1766.385,39.35763,3887.136
2016,MS,estadual,superior,11816,97.07177,2531.13,3305.955,3624.547,4495.965,1645.441,20.844,6955.569
2016,MT,estadual,superior,19688,98.55242,1505.235,3094.8,2820.482,3727.83,1475.936,39.99739,2820.666
2016,AL,estadual,superior,5804,81.63336,1339.2,1575.11,1752.012,1990.646,822.9389,31.49071,2225.434
2016,BA,estadual,superior,31651,96.02856,2095.235,4853.9,4773.6,6976.91,2670.431,33.34995,5725.466
2016,CE,estadual,superior,15824,90.45753,1318.963,2144.124,2466.058,3112.61,1352.62,30.61022,3222.529
2016,MA,estadual,superior,16302,96.31947,2793.21,3329.39,3665.724,4374.954,1562.495,24.38967,6011.93
2016,PB,estadual,superior,13171,92.86311,1016.66,1733.8,1723.946,2263.03,724.1021,30.02027,2297.043
2016,PE,estadual,superior,19798,98.84837,1526.975,2104.385,2559.681,3306.1,1301.946,36.21511,2827.197
2016,PI,estadual,superior,12614,84.88188,1460.98,2769.775,2426.997,3282.73,1072.84,32.49283,2987.732
2016,RN,estadual,superior,8296,89.05497,2406.72,2788.7,2973.14,3384.77,787.0806,39.99706,2973.359
2016,SE,estadual,superior,6134,99.70655,3448.15,3709.315,3879.068,4092.24,803.8928,39.84397,3894.259
2016,AC,estadual,superior,5361,92.59467,1974.39,2406.44,2733.722,3217.815,1056.091,27.43083,3986.35
2016,AM,estadual,superior,15675,94.43062,1916.96,2415.905,2703.603,3360.3,1028.695,30.00408,3604.314
2016,AP,estadual,superior,6422,95.4687,2512.06,2851.21,3121.971,3438.69,1117.703,39.20909,3184.946
2016,PA,estadual,superior,16465,99.2894,4358.52,5514.07,5494.29,6342.17,1710.724,20.47702,10732.59
2016,RO,estadual,superior,6607,98.69835,2240.09,2557.44,2537.986,2763.69,538.4475,38.43755,2641.153
2016,RR,estadual,superior,2784,98.13218,2218.08,3961.12,4088.621,4859.97,1719.696,35.81582,4566.274
2016,TO,estadual,superior,6509,98.70948,3420.27,3502.12,3757.851,4285.65,882.5463,39.99909,3757.936
2016,ES,estadual,superior,11862,99.11482,2005.91,2254.74,2421.205,2883.86,827.7304,34.02188,2846.644
2016,MG,estadual,superior,98553,98.56118,1852.42,2177.45,2518.67,3126.09,1174.429,24.27343,4150.498
2016,RJ,estadual,superior,40679,97.6966,1650.13,2054.545,2383.635,2637.52,1247.703,38.27233,2491.236
2016,SP,estadual,superior,143790,99.5869,1993.515,2647.831,2970.686,3640.87,1549.515,32.76754,3626.377
2016,PR,estadual,superior,51097,97.80222,2355.005,3171.85,3722.239,4558.08,2055.468,36.55115,4073.458
2016,RS,estadual,superior,42690,99.71188,1812.05,2302.361,2524.169,2910.88,1107.134,30.19481,3343.845
2016,SC,estadual,superior,21343,97.92438,1795.338,2787.135,2878.481,3665.6,1310.07,24.59662,4681.1
2017,DF,estadual,superior,20852,97.30961,5061.8,6359.83,6918.262,9036.63,2278.418,35.12733,7877.926
2017,GO,estadual,superior,16848,99.35897,2299.65,4323.93,4066.44,5704.3,1795.549,39.29666,4139.222
2017,MS,estadual,superior,11691,97.45958,2787.23,3615.31,3896.703,4823.555,1638.364,20.7098,7526.3
2017,MT,estadual,superior,19592,99.54063,1737.179,3617.31,3253.226,4426.24,1706.381,39.99862,3253.338
2017,AL,estadual,superior,5759,82.9137,1368.57,1658.54,1844.97,2156.611,881.8816,31.77832,2322.301
2017,BA,estadual,superior,30721,95.97995,2358.13,5355.8,5219.416,7673.28,2936.017,33.6027,6213.091
2017,CE,estadual,superior,15956,90.39233,1178.977,1716.511,2318.111,3281.93,1463.872,29.38388,3155.622
2017,MA,estadual,superior,16023,95.83723,2937.11,3493.745,3832.474,4785.73,1596.224,24.53194,6248.952
2017,PB,estadual,superior,12365,92.81844,1178.66,2048.62,1972.857,2558.53,828.6108,30.00843,2629.737
2017,PE,estadual,superior,18547,98.77069,1632.89,2492.605,2847.669,3751.825,1450.372,36.8668,3089.684
2017,PI,estadual,superior,11601,86.28567,1617.68,3234.39,2668.116,3673.06,1203.971,32.46101,3287.779
2017,RN,estadual,superior,7993,90.65432,2543.06,2900.005,3116.334,3482.66,764.5415,30.26785,4118.343
2017,SE,estadual,superior,6246,99.6798,3636.46,3904.06,4053.55,4235.11,759.4164,39.8921,4064.514
2017,AC,estadual,superior,5357,91.39444,2160.01,2651.28,2929.425,3482.71,999.7877,27.20584,4307.054
2017,AM,estadual,superior,15466,93.67645,1741.42,2124.26,2439.104,3195.23,872.4053,30.00513,3251.583
2017,AP,estadual,superior,6025,94.87137,1339.12,1538.97,1816.707,1940.96,930.7704,39.16938,1855.232
2017,PA,estadual,superior,15526,99.07896,4578.1,5693.27,5630.14,6437.41,1689.21,20.53553,10966.63
2017,RO,estadual,superior,6445,98.57254,2406.8,2682.35,2666.423,2902.94,552.2825,38.54168,2767.314
2017,RR,estadual,superior,2463,98.21356,4112.03,5539.67,5763.594,6983.15,1909.508,34.43785,6694.488
2017,TO,estadual,superior,6675,99.77528,3565.524,3642.0,3913.777,4423.43,952.7677,39.98286,3915.455
2017,ES,estadual,superior,11244,98.63038,2142.246,2380.12,2602.572,3108.76,899.8859,29.05886,3582.483
2017,MG,estadual,superior,97554,98.95032,2101.4,2503.11,2889.076,3593.69,1338.999,24.2929,4757.071
2017,RJ,estadual,superior,38445,98.148,1665.88,2028.146,2348.95,2491.51,1229.763,25.4785,3687.737
2017,SP,estadual,superior,138395,99.52599,2056.19,2690.74,3041.436,3686.24,1590.926,32.31795,3764.392
2017,PR,estadual,superior,46926,97.11247,2635.31,3522.095,3985.198,4891.485,2101.944,22.64617,7039.069
2017,RS,estadual,superior,40222,99.34613,1812.665,2311.5,2505.782,2921.45,1008.063,30.49237,3287.094
2017,SC,estadual,superior,22031,97.00876,1702.0,2717.57,2851.034,3675.91,1356.918,24.30823,4691.471
2014,DF,privada,superior,7721,86.33597,1499.377,2291.27,2832.669,3610.46,1941.187,27.34696,4143.304
2014,GO,privada,superior,11645,68.69901,997.08,1431.41,1832.711,2187.15,1287.388,30.24745,2423.624
2014,MS,privada,superior,5073,65.22768,1059.45,1536.39,1817.714,2310.18,1049.218,28.57758,2544.252
2014,MT,privada,superior,4843,73.42556,1203.43,1655.459,1941.629,2347.9,1080.217,28.37892,2736.721
2014,AL,privada,superior,3260,68.98773,817.8,1167.34,1412.661,1760.57,833.8992,26.85162,2104.396
2014,BA,privada,superior,15211,65.39347,852.93,1367.45,1697.151,2129.38,1209.036,29.32393,2315.038
2014,CE,privada,superior,12483,65.64928,744.11,1032.81,1430.52,1632.72,1255.458,31.84193,1797.026
2014,MA,privada,superior,6135,54.24613,848.96,1260.78,1584.802,1880.65,1143.739,30.30639,2091.707
2014,PB,privada,superior,5386,65.31749,720.27,882.77,1196.491,1562.26,814.107,25.20998,1898.439
2014,PE,privada,superior,13436,71.19678,877.78,1292.596,1599.191,1982.23,1122.148,29.525,2166.558
2014,PI,privada,superior,4877,58.49908,773.41,1068.94,1515.931,1769.37,1253.458,29.20982,2075.919
2014,RN,privada,superior,5629,71.77118,751.02,1084.235,1412.586,1818.07,961.0267,32.54594,1736.114
2014,SE,privada,superior,4227,74.00047,744.98,1037.7,1352.73,1630.077,1029.91,31.99125,1691.375
2014,AC,privada,superior,564,75.0,1634.41,1988.73,2169.903,2543.69,831.9596,30.27769,2866.669
2014,AM,privada,superior,3317,74.34429,1276.48,1953.47,2318.088,3017.495,1446.361,32.52271,2851.039
2014,AP,privada,superior,979,67.1093,1134.03,1514.08,1790.501,2141.85,973.5147,27.8024,2576.038
2014,PA,privada,superior,8267,60.9169,929.19,1308.5,1774.447,2168.03,1296.014,26.98633,2630.142
2014,RO,privada,superior,2269,53.59189,1152.75,1627.24,1991.377,2518.74,1176.091,29.15698,2731.938
2014,RR,privada,superior,437,78.94737,1336.57,1843.36,2150.379,2636.53,1218.286,31.234,2753.895
2014,TO,privada,superior,1545,64.20712,1224.6,1742.14,2142.466,2531.15,1740.74,30.81446,2781.117
2014,ES,privada,superior,5837,78.97893,1217.093,1773.26,2105.694,2590.4,1394.9,29.51842,2853.398
2014,MG,privada,superior,38733,64.2243,1250.27,1787.11,2195.275,2699.77,1443.817,27.08736,3241.77
2014,RJ,privada,superior,37808,71.54041,952.63,1387.65,2042.54,2393.32,1900.069,27.88985,2929.438
2014,SP,privada,superior,115851,81.22847,1368.04,1924.77,2603.967,3118.39,1995.429,30.40521,3425.685
2014,PR,privada,superior,26898,64.40999,1086.657,1558.14,1948.028,2368.05,1342.531,27.47678,2835.891
2014,RS,privada,superior,17744,71.26916,1403.23,1934.84,2283.119,2789.61,1319.17,23.55067,3877.8
2014,SC,privada,superior,12467,77.56477,1251.293,1857.402,2104.908,2655.45,1202.682,29.97745,2808.656
2015,DF,privada,superior,7893,86.07627,1616.325,2567.74,3187.586,4004.81,2269.635,26.88068,4743.311
2015,GO,privada,superior,11570,68.76404,1088.64,1534.305,2005.043,2381.014,1496.051,30.61348,2619.817
2015,MS,privada,superior,5141,67.01031,1162.13,1705.44,2002.525,2526.46,1156.183,28.62015,2798.763
2015,MT,privada,superior,4792,76.23122,1323.91,1832.529,2171.384,2650.89,1225.637,27.56812,3150.573
2015,AL,privada,superior,3346,69.78482,888.12,1266.46,1556.108,1943.73,941.1041,27.352,2275.678
2015,BA,privada,superior,15346,66.1345,957.71,1530.79,1893.836,2354.66,1405.257,29.08141,2604.875
2015,CE,privada,superior,12587,63.93898,809.88,1137.86,1561.693,1797.88,1368.454,31.63265,1974.785
2015,MA,privada,superior,6236,54.3297,936.83,1336.22,1698.22,2019.91,1171.465,30.05532,2260.126
2015,PB,privada,superior,5210,63.4357,752.09,945.9067,1249.222,1603.8,807.4097,26.09767,1914.687
2015,PE,privada,superior,12960,70.40123,959.68,1401.48,1752.994,2153.42,1234.734,28.85349,2430.2
2015,PI,privada,superior,4932,59.59043,834.33,1117.38,1647.85,1927.24,1397.12,28.8743,2282.791
2015,RN,privada,superior,5682,73.84724,816.45,1139.55,1524.615,1933.33,1075.135,32.76266,1861.406
2015,SE,privada,superior,4099,74.92071,812.7967,1087.172,1433.695,1712.5,1067.842,32.14819,1783.858
2015,AC,privada,superior,526,79.27757,1675.27,2153.82,2311.075,2726.02,961.3376,30.07615,3073.632
2015,AM,privada,superior,3401,72.94913,1355.194,2022.35,2465.937,3175.9,1588.856,31.92326,3089.831
2015,AP,privada,superior,1060,60.75472,1136.66,1623.55,1855.915,2209.6,992.4984,29.11518,2549.756
2015,PA,privada,superior,8285,60.76041,1003.74,1437.93,1919.813,2328.38,1394.874,28.01722,2740.904
2015,RO,privada,superior,2266,53.70697,1322.3,1843.51,2185.297,2620.11,1221.506,28.64719,3051.325
2015,RR,privada,superior,477,81.55136,1364.69,1898.281,2214.803,2601.3,1193.996,30.77875,2878.354
2015,TO,privada,superior,1549,66.17172,1338.08,1935.659,2342.863,2755.7,1855.542,29.68388,3157.084
2015,ES,privada,superior,5872,78.62738,1315.49,1920.71,2279.181,2769.81,1528.437,28.94991,3149.137
2015,MG,privada,superior,38019,64.54404,1390.86,1949.981,2395.084,2919.96,1574.389,26.78505,3576.747
2015,RJ,privada,superior,36702,73.12408,1040.9,1535.1,2278.238,2695.63,2140.184,27.76475,3282.201
2015,SP,privada,superior,116081,82.43985,1509.14,2077.48,2828.814,3362.82,2187.488,30.257,3739.714
2015,PR,privada,superior,26610,62.57046,1193.51,1705.72,2113.219,2553.79,1446.172,27.54922,3068.281
2015,RS,privada,superior,18041,70.66127,1531.2,2092.8,2471.596,3011.88,1406.719,23.60916,4187.521
2015,SC,privada,superior,12294,78.24955,1374.9,2035.579,2311.897,2911.67,1316.459,29.82844,3100.258
2016,DF,privada,superior,8017,87.9506,1732.27,2791.73,3531.336,4458.39,2556.317,26.62907,5304.483
2016,GO,privada,superior,11736,69.64894,1209.501,1677.331,2187.268,2574.0,1640.434,30.73847,2846.294
2016,MS,privada,superior,4990,68.87776,1280.52,1912.51,2211.073,2739.55,1284.597,28.19301,3137.051
2016,MT,privada,superior,4839,75.44947,1432.96,1996.52,2378.439,2911.28,1379.163,27.63885,3442.168
2016,AL,privada,superior,3497,68.63025,968.0,1277.4,1614.68,2053.183,961.1742,26.92023,2399.206
2016,BA,privada,superior,16055,67.66739,1014.97,1622.403,2032.938,2532.6,1500.179,28.82984,2820.602
2016,CE,privada,superior,12754,64.02697,904.44,1228.53,1664.396,1875.72,1403.025,31.31415,2126.062
